Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,575.0325927734375,583.7941284179688,570.4940185546875,583.7941284179688,583.7941284179688,83061437
2016-02-27,584.72216796875,586.6026611328125,578.3243408203125,584.2899169921875,584.2899169921875,56594064
2016-02-28,584.3601684570312,588.564208984375,572.5384521484375,587.3545532226562,587.3545532226562,71854954
2016-02-29,587.26513671875,598.7717895507812,584.8145141601562,592.5104370117188,592.5104370117188,82162415
2016-03-01,592.8082275390625,594.9384765625,582.93896484375,584.2396240234375,584.2396240234375,100562591
2016-03-02,584.2504272460938,584.7826538085938,569.3324584960938,569.3324584960938,569.3324584960938,100649971
2016-03-03,569.22900390625,572.33935546875,562.3463134765625,565.1388549804688,565.1388549804688,134678705
2016-03-04,565.3867797851562,570.4613647460938,547.0830688476562,547.0830688476562,547.0830688476562,120956721
2016-03-05,546.8727416992188,547.5064086914062,524.5787963867188,533.2788696289062,533.2788696289062,180238040
2016-03-06,533.2189331054688,548.371826171875,526.8992919921875,543.6773071289062,543.6773071289062,121631863
2016-03-07,543.7439575195312,552.5873413085938,542.0974731445312,550.5083618164062,550.5083618164062,113952501
2016-03-08,550.6996459960938,554.7686767578125,547.2483520507812,555.302001953125,555.302001953125,94316109
2016-03-09,555.1974487304688,550.53515625,552.16943359375,549.4820556640625,549.4820556640625,92731297
2016-03-10,549.3284301757812,557.1697387695312,547.9708251953125,556.285888671875,556.285888671875,108052134
2016-03-11,556.4285888671875,560.9812622070312,555.5447387695312,556.7994995117188,556.7994995117188,97669587
2016-03-12,556.687255859375,556.9381103515625,541.4880981445312,543.50830078125,543.50830078125,122418108
2016-03-13,543.5400390625,550.0839233398438,543.5321044921875,548.0150146484375,548.0150146484375,98366226
2016-03-14,548.1950073242188,551.7312622070312,548.0707397460938,552.6964721679688,552.6964721679688,126428276
2016-03-15,552.630126953125,555.947021484375,555.3328857421875,556.6764526367188,556.6764526367188,89186960
2016-03-16,556.75390625,558.195556640625,556.0743408203125,546.9932861328125,546.9932861328125,85504214
2016-03-17,548.14501953125,546.5804443359375,548.0196533203125,546.0922241210938,546.0922241210938,108445181
2016-03-18,545.9961547851562,546.29052734375,528.8309936523438,532.3714599609375,532.3714599609375,136411506
2016-03-19,532.0036010742188,534.2380981445312,529.3582763671875,533.5361328125,533.5361328125,75944058
2016-03-20,533.4802856445312,539.2197875976562,533.4802856445312,539.7847900390625,539.7847900390625,59943630
2016-03-21,539.3450927734375,539.634521484375,535.6292724609375,540.9775390625,540.9775390625,80700753
2016-03-22,540.7484741210938,546.9834594726562,539.590576171875,545.5643310546875,545.5643310546875,87184675
2016-03-23,545.6583251953125,553.685302734375,550.419677734375,552.1067504882812,552.1067504882812,81149355
2016-03-24,552.6126098632812,553.6624145507812,550.6851196289062,551.59716796875,551.59716796875,90538879
2016-03-25,551.7481689453125,554.2904663085938,550.7805786132812,553.7190551757812,553.7190551757812,69762888
2016-03-26,553.9685668945312,556.1214599609375,552.5005493164062,554.7384033203125,554.7384033203125,59264476
2016-03-27,554.9972534179688,569.1422729492188,554.4277954101562,566.35986328125,566.35986328125,94528537
2016-03-28,566.0718383789062,565.2440185546875,558.4081420898438,558.8818969726562,558.8818969726562,90271937
2016-03-29,558.9780883789062,561.9486694335938,543.3770751953125,544.0531616210938,544.0531616210938,98502507
2016-03-30,544.4685668945312,544.0100708007812,536.7398071289062,538.2237548828125,538.2237548828125,85679245
2016-03-31,538.7959594726562,543.8378295898438,538.4637451171875,541.289306640625,541.289306640625,78213523
2016-04-01,541.32958984375,547.3048095703125,540.8713989257812,543.5151977539062,543.5151977539062,66626904
2016-04-02,544.115966796875,548.8741455078125,544.115966796875,547.30322265625,547.30322265625,59403832
2016-04-03,547.693359375,548.2225952148438,546.9490966796875,548.6483764648438,548.6483764648438,49602998
2016-04-04,549.1632690429688,551.4532470703125,547.7052001953125,550.9959106445312,550.9959106445312,66199284
2016-04-05,550.4376220703125,557.346435546875,551.0043334960938,557.1754150390625,557.1754150390625,79783452
2016-04-06,557.5091552734375,557.4039916992188,553.7327270507812,553.8665161132812,553.8665161132812,77296937
2016-04-07,554.1373291015625,557.405517578125,549.6170043945312,555.4869384765625,555.4869384765625,76026200
2016-04-08,555.6998291015625,556.669921875,544.8121337890625,545.6129760742188,545.6129760742188,82364201
2016-04-09,546.2127075195312,546.3165283203125,540.636474609375,544.3955078125,544.3955078125,64630925
2016-04-10,544.6304321289062,548.4473266601562,544.195556640625,547.0635986328125,547.0635986328125,95353179
2016-04-11,547.4633178710938,548.7998046875,546.3564453125,545.341064453125,545.341064453125,65504873
2016-04-12,545.8057250976562,550.7600708007812,545.974853515625,542.840087890625,542.840087890625,90299459
2016-04-13,543.4043579101562,544.2022705078125,541.0364379882812,542.9727783203125,542.9727783203125,88493997
2016-04-14,543.2302856445312,546.3890380859375,544.24853515625,544.6932373046875,544.6932373046875,58131748
2016-04-15,544.87939453125,552.027587890625,545.0916137695312,550.84912109375,550.84912109375,70250043
2016-04-16,550.6721801757812,554.5819702148438,549.9146118164062,551.9502563476562,551.9502563476562,50497630
2016-04-17,552.0322875976562,552.9744873046875,546.190673828125,554.5501708984375,554.5501708984375,67633355
2016-04-18,554.8252563476562,555.9527587890625,547.09716796875,547.18212890625,547.18212890625,71075038
2016-04-19,547.3251342773438,553.2657470703125,546.517578125,552.878662109375,552.878662109375,67042930
2016-04-20,552.643798828125,560.59619140625,551.7390747070312,558.0039672851562,558.0039672851562,92147659
2016-04-21,558.0380859375,573.5025634765625,557.6719970703125,571.8034057617188,571.8034057617188,86776845
2016-04-22,572.1380004882812,571.6185302734375,564.2925415039062,564.5259399414062,564.5259399414062,74475773
2016-04-23,564.6829223632812,570.2821655273438,562.7451782226562,570.2821655273438,570.2821655273438,63939759
2016-04-24,570.6342163085938,583.2350463867188,568.5673217773438,580.9432983398438,580.9432983398438,86400553
2016-04-25,581.660400390625,591.6275024414062,574.6103515625,584.857421875,584.857421875,110388857
2016-04-26,585.1388549804688,590.150634765625,584.9199829101562,587.6915893554688,587.6915893554688,99575674
2016-04-27,587.9097290039062,588.7998046875,558.987060546875,559.4607543945312,559.4607543945312,117713996
2016-04-28,559.9022827148438,564.0965576171875,549.4803466796875,563.4190063476562,563.4190063476562,92936391
2016-04-29,563.9171752929688,571.5068969726562,558.5025024414062,571.0557250976562,571.0557250976562,61809566
2016-04-30,571.1573486328125,571.6705932617188,561.7702026367188,562.5494384765625,562.5494384765625,86985998
2016-05-01,562.7577514648438,567.7706298828125,562.0587768554688,566.6964111328125,566.6964111328125,50991831
2016-05-02,566.7691650390625,567.32080078125,553.4569702148438,557.1257934570312,557.1257934570312,115425918
2016-05-03,557.1984252929688,572.9833984375,553.8466796875,571.8410034179688,571.8410034179688,75389391
2016-05-04,571.6874389648438,572.1151733398438,569.8716430664062,574.5737915039062,574.5737915039062,64833869
2016-05-05,574.5596923828125,576.73388671875,571.3544921875,575.73876953125,575.73876953125,64826516
2016-05-06,575.695068359375,595.4967041015625,575.5553588867188,593.2095947265625,593.2095947265625,93958830
2016-05-07,593.2560424804688,594.5932006835938,590.26806640625,591.8324584960938,591.8324584960938,49517060
2016-05-08,591.6942749023438,592.969482421875,588.5372314453125,592.856689453125,592.856689453125,52123264
2016-05-09,592.41455078125,600.8552856445312,589.8380737304688,596.69384765625,596.69384765625,71907959
2016-05-10,596.7392578125,598.8909301757812,581.2158813476562,582.24072265625,582.24072265625,76130012
2016-05-11,582.20068359375,587.4485473632812,582.2908935546875,582.1629028320312,582.1629028320312,65073227
2016-05-12,581.8015747070312,584.01806640625,577.2862548828125,583.9650268554688,583.9650268554688,76852486
2016-05-13,584.0728759765625,591.0635375976562,583.8207397460938,589.3180541992188,589.3180541992188,78690839
2016-05-14,589.515869140625,590.8259887695312,588.1747436523438,589.3192749023438,589.3192749023438,48122400
2016-05-15,589.43310546875,593.5474243164062,589.045166015625,592.7335815429688,592.7335815429688,36937036
2016-05-16,592.7568969726562,592.6817016601562,583.9367065429688,585.8248291015625,585.8248291015625,76325318
2016-05-17,585.626220703125,586.5877685546875,586.3751831054688,585.60693359375,585.60693359375,82721437
2016-05-18,585.4882202148438,593.84619140625,585.5716552734375,592.1867065429688,592.1867065429688,113130935
2016-05-19,592.0629272460938,592.8869018554688,574.1024169921875,574.1024169921875,574.1024169921875,125661456
2016-05-20,572.8959350585938,582.9541015625,572.1485595703125,580.3925170898438,580.3925170898438,107494341
2016-05-21,580.772705078125,581.8373413085938,579.1207275390625,581.0637817382812,581.0637817382812,56065652
2016-05-22,581.1030883789062,581.3771362304688,575.6627197265625,576.5675048828125,576.5675048828125,52046634
2016-05-23,576.6002807617188,584.0914916992188,575.1213989257812,583.8861694335938,583.8861694335938,66495755
2016-05-24,584.06494140625,587.4447021484375,583.368408203125,585.3946533203125,585.3946533203125,86346897
2016-05-25,585.5009765625,588.359375,585.5009765625,585.9174194335938,585.9174194335938,85009039
2016-05-26,586.0125732421875,587.1514282226562,581.3690185546875,588.2203979492188,588.2203979492188,84595410
2016-05-27,588.3981323242188,622.5021362304688,588.17138671875,616.166015625,616.166015625,214445983
2016-05-28,615.5999145507812,694.2617797851562,615.1704711914062,689.7940063476562,689.7940063476562,235812389
2016-05-29,686.4585571289062,720.923583984375,666.5497436523438,686.576171875,686.576171875,194057153
2016-05-30,689.4961547851562,710.5932006835938,683.4080810546875,696.15869140625,696.15869140625,114698150
2016-05-31,696.5850219726562,713.3364868164062,681.7027587890625,694.7871704101562,694.7871704101562,181023375
2016-06-01,694.4224243164062,711.434814453125,687.0062255859375,701.9691772460938,701.9691772460938,112517197
2016-06-02,701.4397583007812,708.0772705078125,698.865234375,704.36669921875,704.36669921875,79053177
2016-06-03,703.987060546875,743.1218872070312,702.8282470703125,735.910888671875,735.910888671875,157759658
2016-06-04,736.5715942382812,762.981689453125,729.5032958984375,740.4786987304688,740.4786987304688,122728915
2016-06-05,741.2299194335938,753.512451171875,736.8009033203125,744.940185546875,744.940185546875,89233279
2016-06-06,744.454345703125,752.38232421875,744.454345703125,750.1900024414062,750.1900024414062,92424354
2016-06-07,750.0721435546875,756.298828125,725.566650390625,735.5647583007812,735.5647583007812,137482189
2016-06-08,736.2919311523438,739.6809692382812,729.4798583984375,737.8167114257812,737.8167114257812,101817167
2016-06-09,738.5245361328125,738.0005493164062,727.33447265625,731.5039672851562,731.5039672851562,90766173
2016-06-10,733.0404663085938,740.1243286132812,729.9573974609375,737.8333740234375,737.8333740234375,85595551
2016-06-11,739.3717651367188,775.712158203125,739.3717651367188,775.215087890625,775.215087890625,105227539
2016-06-12,778.9932861328125,874.6142578125,775.6137084960938,859.7506713867188,859.7506713867188,354086911
2016-06-13,858.306640625,913.549560546875,849.0814819335938,903.71435546875,903.71435546875,312147495
2016-06-14,903.878662109375,903.9490966796875,851.835693359375,881.6974487304688,881.6974487304688,240107153
2016-06-15,881.8594970703125,899.3449096679688,864.0390625,896.5594482421875,896.5594482421875,128097926
2016-06-16,899.211181640625,1002.2020874023438,898.7236328125,989.2269897460938,989.2269897460938,350652310
2016-06-17,992.0398559570312,1001.2947387695312,926.57861328125,965.1190185546875,965.1190185546875,468211762
2016-06-18,964.9218139648438,1002.595703125,945.8143310546875,974.5497436523438,974.5497436523438,325677687
2016-06-19,975.143798828125,985.1079711914062,960.8908081054688,981.3058471679688,981.3058471679688,174970478
2016-06-20,981.493408203125,980.2433471679688,937.9638061523438,943.5018310546875,943.5018310546875,223339188
2016-06-21,941.7830810546875,941.8566284179688,818.0095825195312,853.4478759765625,853.4478759765625,396790309
2016-06-22,852.5043334960938,867.8153076171875,752.6244506835938,763.9822998046875,763.9822998046875,341409259
2016-06-23,765.6829223632812,805.1610107421875,714.1946411132812,800.0009155273438,800.0009155273438,324963630
2016-06-24,802.0497436523438,891.8352661132812,801.9113159179688,863.691162109375,863.691162109375,291208319
2016-06-25,863.6677856445312,898.0051879882812,839.3629150390625,863.462646484375,863.462646484375,164424819
2016-06-26,864.5116577148438,864.5751953125,800.9037475585938,819.6875610351562,819.6875610351562,142254640
2016-06-27,819.6641235351562,855.9202270507812,809.287353515625,855.9202270507812,855.9202270507812,159531431
2016-06-28,859.61279296875,861.3074951171875,833.6331176757812,842.265869140625,842.265869140625,180149583
2016-06-29,838.5180053710938,839.8272705078125,818.0885620117188,827.4417724609375,827.4417724609375,184209854
2016-06-30,828.3482055664062,877.4160766601562,824.2163696289062,872.3753662109375,872.3753662109375,180062488
2016-07-01,871.3104248046875,888.6380615234375,867.1242065429688,872.624755859375,872.624755859375,173456330
2016-07-02,873.1898803710938,907.9867553710938,872.7576293945312,907.9867553710938,907.9867553710938,144970366
2016-07-03,909.6202392578125,909.6202392578125,837.416259765625,850.4010620117188,850.4010620117188,167212943
2016-07-04,850.5818481445312,879.6679077148438,839.4805908203125,879.6679077148438,879.6679077148438,118387208
2016-07-05,879.0850219726562,879.7896728515625,861.3269653320312,871.94921875,871.94921875,169644895
2016-07-06,871.6775512695312,887.217529296875,872.0797729492188,877.9564208984375,877.9564208984375,174936438
2016-07-07,878.9403076171875,885.4555053710938,795.5065307617188,832.474365234375,832.474365234375,335415074
2016-07-08,832.6381225585938,869.1192016601562,828.0435180664062,868.87939453125,868.87939453125,185072092
2016-07-09,868.6981201171875,868.6981201171875,825.6989135742188,848.5914916992188,848.5914916992188,235346730
2016-07-10,848.120849609375,850.3304443359375,835.9517211914062,847.219970703125,847.219970703125,133773500
2016-07-11,846.0770874023438,860.2222290039062,842.7308349609375,849.7285766601562,849.7285766601562,141577920
2016-07-12,850.5473022460938,880.8753051757812,846.5043334960938,867.770751953125,867.770751953125,180426293
2016-07-13,868.0919189453125,873.25537109375,848.9104614257812,848.9104614257812,848.9104614257812,170502498
2016-07-14,846.9063720703125,853.0885620117188,846.9063720703125,849.4470825195312,849.4470825195312,127158515
2016-07-15,850.8579711914062,865.3323364257812,848.5798950195312,859.9764404296875,859.9764404296875,105897347
2016-07-16,860.658447265625,864.132080078125,854.8924560546875,856.7505493164062,856.7505493164062,65258137
2016-07-17,858.340087890625,884.7544555664062,858.340087890625,880.171142578125,880.171142578125,96387999
2016-07-18,880.6246337890625,882.681884765625,865.1339111328125,872.1434936523438,872.1434936523438,90005801
2016-07-19,871.6666259765625,873.7115478515625,870.3250732421875,876.4053955078125,876.4053955078125,79717298
2016-07-20,876.329833984375,876.0863037109375,865.5521240234375,869.9171752929688,869.9171752929688,123670848
2016-07-21,869.3200073242188,869.6156616210938,861.4453125,869.0377197265625,869.0377197265625,79050684
2016-07-22,868.9200439453125,872.423828125,848.5639038085938,853.6771850585938,853.6771850585938,176043145
2016-07-23,853.817626953125,861.2178955078125,850.9283447265625,860.1550903320312,860.1550903320312,91233200
2016-07-24,859.9634399414062,870.0665893554688,856.5297241210938,868.465576171875,868.465576171875,155211047
2016-07-25,868.4367065429688,868.5830688476562,864.049560546875,864.7816162109375,864.7816162109375,103357145
2016-07-26,864.9522094726562,865.2982788085938,852.43115234375,858.6602172851562,858.6602172851562,296592860
2016-07-27,858.4534301757812,868.3021240234375,854.393798828125,859.5567626953125,859.5567626953125,193704759
2016-07-28,859.74072265625,866.6444091796875,859.2825317382812,861.239990234375,861.239990234375,113636060
2016-07-29,861.3399658203125,857.1082153320312,862.6151123046875,855.6663818359375,855.6663818359375,79060238
2016-07-30,855.6924438476562,857.2696533203125,852.0418090820312,853.1331787109375,853.1331787109375,50085225
2016-07-31,853.2022094726562,853.4431762695312,815.420654296875,815.70849609375,815.70849609375,144706144
2016-08-01,815.6052856445312,818.4627685546875,795.0409545898438,795.5501098632812,795.5501098632812,159940121
2016-08-02,795.714111328125,805.0371704101562,696.2069091796875,717.398193359375,717.398193359375,433654593
2016-08-03,718.9588012695312,751.4456176757812,709.9139404296875,740.2825927734375,740.2825927734375,271853272
2016-08-04,740.2485961914062,754.909423828125,736.6416015625,752.4696655273438,752.4696655273438,163029950
2016-08-05,752.459228515625,752.6327514648438,741.945556640625,757.1016235351562,757.1016235351562,87063993
2016-08-06,757.0845336914062,774.6821899414062,749.7628784179688,773.8685302734375,773.8685302734375,106377720
2016-08-07,773.8593139648438,786.6856079101562,772.6019287109375,781.2246704101562,781.2246704101562,108609331
2016-08-08,781.2853393554688,781.8626098632812,774.9283447265625,777.413330078125,777.413330078125,80488600
2016-08-09,777.392333984375,777.5211181640625,770.5233154296875,770.84228515625,770.84228515625,120947925
2016-08-10,770.6416015625,783.2191162109375,766.7387084960938,773.1089477539062,773.1089477539062,134363059
2016-08-11,773.1363525390625,778.2387084960938,764.9722900390625,764.9722900390625,764.9722900390625,96756948
2016-08-12,764.55419921875,765.5851440429688,757.728271484375,760.8302001953125,760.8302001953125,89630388
2016-08-13,760.5685424804688,763.6983642578125,757.4893188476562,758.2778930664062,758.2778930664062,56409729
2016-08-14,758.2791748046875,758.37890625,731.4478759765625,739.2189331054688,739.2189331054688,78850855
2016-08-15,739.2461547851562,741.6963500976562,727.4807739257812,733.2711181640625,733.2711181640625,74022975
2016-08-16,733.2750244140625,747.3005981445312,731.5170288085938,742.8175659179688,742.8175659179688,75132449
2016-08-17,743.2317504882812,749.120849609375,736.0018310546875,736.1813354492188,736.1813354492188,69921145
2016-08-18,736.8118896484375,738.2448120117188,736.628173828125,733.6337890625,733.6337890625,76511917
2016-08-19,733.66064453125,744.3079223632812,734.20654296875,740.7782592773438,740.7782592773438,65157806
2016-08-20,741.3624877929688,750.0285034179688,740.5556030273438,748.5858764648438,748.5858764648438,58298372
2016-08-21,748.8973388671875,751.7529296875,747.2627563476562,749.3059692382812,749.3059692382812,49367927
2016-08-22,749.3098754882812,762.2755126953125,749.7210083007812,759.19970703125,759.19970703125,94252852
2016-08-23,759.2230224609375,760.5393676757812,749.9588623046875,753.6554565429688,753.6554565429688,110254097
2016-08-24,753.651611328125,753.764892578125,749.5205688476562,750.2333374023438,750.2333374023438,72837995
2016-08-25,750.2307739257812,750.5811767578125,742.9431762695312,745.889404296875,745.889404296875,175743830
2016-08-26,745.8790893554688,753.6486206054688,744.7236328125,753.2564697265625,753.2564697265625,63489412
2016-08-27,752.9979248046875,753.508544921875,738.9346923828125,740.6461791992188,740.6461791992188,77577941
2016-08-28,740.4940795898438,745.96240234375,740.3771362304688,746.9464721679688,746.9464721679688,112321532
2016-08-29,747.1533813476562,749.6800537109375,746.4220581054688,747.0280151367188,747.0280151367188,143649878
2016-08-30,747.0371704101562,754.2353515625,746.979736328125,755.6049194335938,755.6049194335938,92035996
2016-08-31,755.7200927734375,756.9979248046875,753.4788208007812,754.5013427734375,754.5013427734375,99434999
2016-09-01,754.598388671875,754.9673461914062,748.7904663085938,749.3162841796875,749.3162841796875,100715808
2016-09-02,749.4563598632812,749.1993408203125,746.6778564453125,747.6801147460938,747.6801147460938,103812120
2016-09-03,747.7034912109375,778.8104248046875,745.7561645507812,777.13720703125,777.13720703125,206575087
2016-09-04,777.6282958984375,794.83740234375,775.3652954101562,790.8590087890625,790.8590087890625,127266999
2016-09-05,791.3215942382812,790.6142578125,779.1204833984375,784.26025390625,784.26025390625,106595468
2016-09-06,784.151611328125,789.0091552734375,781.4750366210938,784.2881469726562,784.2881469726562,100894193
2016-09-07,784.4641723632812,791.5953979492188,781.3306884765625,791.6555786132812,791.6555786132812,96656738
2016-09-08,791.7728271484375,809.8557739257812,790.0172119140625,809.2002563476562,809.2002563476562,112033196
2016-09-09,809.2467651367188,809.98974609375,802.5582885742188,812.6467895507812,812.6467895507812,84218646
2016-09-10,812.7328491210938,815.5614013671875,812.0387573242188,813.4921264648438,813.4921264648438,58733419
2016-09-11,813.3812866210938,820.4188232421875,782.879638671875,791.5862426757812,791.5862426757812,96040011
2016-09-12,791.9594116210938,795.0125122070312,793.51220703125,792.2973022460938,792.2973022460938,94845307
2016-09-13,792.0133666992188,804.6355590820312,794.6469116210938,801.5784301757812,801.5784301757812,114361433
2016-09-14,801.0521240234375,806.9811401367188,800.4241333007812,805.6143798828125,805.6143798828125,63160262
2016-09-15,805.4877319335938,806.2057495117188,798.8338623046875,798.8338623046875,798.8338623046875,78237574
2016-09-16,798.9535522460938,801.7874755859375,801.80029296875,801.568603515625,801.568603515625,85790666
2016-09-17,801.89208984375,802.7398681640625,799.216552734375,800.2625122070312,800.2625122070312,49047480
2016-09-18,800.6573486328125,806.4458618164062,800.0934448242188,804.9727172851562,804.9727172851562,64251940
2016-09-19,804.9686889648438,805.2694702148438,802.4906616210938,804.1796264648438,804.1796264648438,72331248
2016-09-20,804.21533203125,804.4511108398438,802.4173583984375,801.8160400390625,801.8160400390625,95840232
2016-09-21,795.58935546875,795.5289916992188,784.3012084960938,781.130615234375,781.130615234375,108279547
2016-09-22,781.3006591796875,782.7012939453125,777.4617919921875,777.8110961914062,777.8110961914062,87506065
2016-09-23,777.6819458007812,794.4210205078125,778.2752685546875,793.5811767578125,793.5811767578125,67224599
2016-09-24,793.7378540039062,795.869140625,792.5320434570312,793.2955322265625,793.2955322265625,46547246
2016-09-25,793.4588012695312,794.2907104492188,789.4595336914062,790.086181640625,790.086181640625,44680807
2016-09-26,790.0612182617188,804.3907470703125,790.2994384765625,804.258544921875,804.258544921875,78242731
2016-09-27,804.2306518554688,806.7801513671875,797.062744140625,800.6240844726562,800.6240844726562,65277106
2016-09-28,800.7257080078125,801.4267578125,798.8067626953125,790.0167236328125,790.0167236328125,63651205
2016-09-29,790.3967895507812,794.4539184570312,790.1734619140625,796.66796875,796.66796875,73207757
2016-09-30,796.6969604492188,800.09423828125,796.0779418945312,800.09423828125,800.09423828125,73643813
2016-10-01,800.348876953125,807.31396484375,800.348876953125,805.66845703125,805.66845703125,73951655
2016-10-02,805.62255859375,805.6973876953125,800.0247192382812,801.9790649414062,801.9790649414062,51527137
2016-10-03,802.0787963867188,804.4855346679688,800.6727905273438,802.8124389648438,802.8124389648438,61375970
2016-10-04,802.7061767578125,802.58642578125,803.719970703125,805.2861938476562,805.2861938476562,65723172
2016-10-05,805.3046875,809.6820678710938,803.2922973632812,807.1669921875,807.1669921875,89712535
2016-10-06,807.1129150390625,811.1617431640625,807.0779418945312,810.536376953125,810.536376953125,75116959
2016-10-07,809.990234375,818.115478515625,809.7450561523438,820.1537475585938,820.1537475585938,85150891
